Title,Description,Author/Instructor,Topic/Subject,Difficulty Level,Format,Duration/Length,Price,Reviews,Tags/Keywords,Resource ID,Time Spent (minutes)_x,Topics/Subjects of Interest_x,Preferred Learning Formats_x,Learning Goals/Objectives_x,Interaction Type,Timestamp,Duration Spent (minutes),User ID,Ratings,Publication Year,Citation Count,Popularity Score,Online Courses,Educational Apps
Introduction to Wilderness Survival,A comprehensive guide to Wilderness Survival.,Jane Smith,Wilderness Survival,Intermediate,Video,6.0,0.0,64.0,Wilderness Survival,454,45,Statistics,Video,Gain new skills,Bookmark,2024-03-22 19:35:37.848231,28,1050,4.1029548997633984,2013,396,4.352385502506944,Supply Chain Management Workshop,CultAnthro
Introduction to Wilderness Survival,A comprehensive guide to Wilderness Survival.,Jane Smith,Wilderness Survival,Intermediate,Video,6.0,0.0,64.0,Wilderness Survival,454,45,Statistics,Video,Gain new skills,Bookmark,2024-03-29 19:35:37.848231,99,1006,3.945970177045096,2013,396,4.352385502506944,Music Composition Techniques,EngLang
Introduction to Wilderness Survival,A comprehensive guide to Wilderness Survival.,Jane Smith,Wilderness Survival,Intermediate,Video,6.0,0.0,64.0,Wilderness Survival,454,45,Statistics,Video,Gain new skills,Bookmark,2024-03-29 19:35:37.848231,99,1050,4.1029548997633984,2013,396,4.352385502506944,Materials Science Lab,BioBuddy
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Text,12.0,50.0,69.0,Geography,1183,82,Social Media Management,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1006,1.5688740886418375,2017,946,2.8644148295040592,Geology Discovery,GameTactics
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Text,12.0,50.0,69.0,Geography,1183,82,Social Media Management,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1022,2.302752955764875,2017,946,2.8644148295040592,Math Mastery,GameGenius
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Text,12.0,50.0,69.0,Geography,1183,82,Social Media Management,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1095,4.920400721490093,2017,946,2.8644148295040592,Renewable Energy Solutions,PoliSciPro
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Text,12.0,50.0,69.0,Geography,1183,22,Marketing,Video,Gain new skills,View,2024-04-01 19:35:37.848231,82,1006,1.5688740886418375,2017,946,2.8644148295040592,Aerospace Engineering Explained,PhiloForum
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Text,12.0,50.0,69.0,Geography,1183,22,Marketing,Video,Gain new skills,View,2024-04-01 19:35:37.848231,82,1022,2.302752955764875,2017,946,2.8644148295040592,Digital Marketing Strategies,PharmaPedia
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Text,12.0,50.0,69.0,Geography,1183,22,Marketing,Video,Gain new skills,View,2024-04-01 19:35:37.848231,82,1095,4.920400721490093,2017,946,2.8644148295040592,Neurobiology Essentials,MateriMagic
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Text,12.0,50.0,69.0,Geography,1183,34,Quantum Mechanics,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1006,1.5688740886418375,2017,946,2.8644148295040592,Sociology Insights,GeoExplorer
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Text,12.0,50.0,69.0,Geography,1183,34,Quantum Mechanics,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1022,2.302752955764875,2017,946,2.8644148295040592,Environmental Science Explorations,Histopedia
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Text,12.0,50.0,69.0,Geography,1183,34,Quantum Mechanics,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1095,4.920400721490093,2017,946,2.8644148295040592,Astronomy Adventures,GeoGuru
Introduction to Genetics,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Text,12.0,50.0,13.0,Genetics,1183,82,Social Media Management,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1006,1.5688740886418375,2017,946,2.8644148295040592,Physics Fundamentals,NanoNexus
Introduction to Genetics,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Text,12.0,50.0,13.0,Genetics,1183,82,Social Media Management,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1022,2.302752955764875,2017,946,2.8644148295040592,Operations Management Mastery,BioBlitz
Introduction to Genetics,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Text,12.0,50.0,13.0,Genetics,1183,82,Social Media Management,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1095,4.920400721490093,2017,946,2.8644148295040592,Urban Planning Insights,MateriMagic
Introduction to Genetics,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Text,12.0,50.0,13.0,Genetics,1183,22,Marketing,Video,Gain new skills,View,2024-04-01 19:35:37.848231,82,1006,1.5688740886418375,2017,946,2.8644148295040592,Electrical Engineering Essentials,DevPsych
Introduction to Genetics,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Text,12.0,50.0,13.0,Genetics,1183,22,Marketing,Video,Gain new skills,View,2024-04-01 19:35:37.848231,82,1022,2.302752955764875,2017,946,2.8644148295040592,Coding for Beginners,GraphiGenius
Introduction to Genetics,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Text,12.0,50.0,13.0,Genetics,1183,22,Marketing,Video,Gain new skills,View,2024-04-01 19:35:37.848231,82,1095,4.920400721490093,2017,946,2.8644148295040592,Fashion Design Studio,NanoNexus
Introduction to Genetics,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Text,12.0,50.0,13.0,Genetics,1183,34,Quantum Mechanics,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1006,1.5688740886418375,2017,946,2.8644148295040592,Developmental Psychology Workshop,PsychPal
Introduction to Genetics,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Text,12.0,50.0,13.0,Genetics,1183,34,Quantum Mechanics,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1022,2.302752955764875,2017,946,2.8644148295040592,Cognitive Science Explorations,LinguaLab
Introduction to Genetics,A comprehensive guide to Genetics.,Michael Wilson,Genetics,Beginner,Text,12.0,50.0,13.0,Genetics,1183,34,Quantum Mechanics,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1095,4.920400721490093,2017,946,2.8644148295040592,Renewable Energy Solutions,UrbanPlanner
Mastering Computer Science,A comprehensive guide to Computer Science.,Michael Wilson,Computer Science,Intermediate,Text,4.0,50.0,15.0,Computer Science,1183,82,Social Media Management,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1006,1.5688740886418375,2017,946,2.8644148295040592,Developmental Psychology Workshop,EconEase
Mastering Computer Science,A comprehensive guide to Computer Science.,Michael Wilson,Computer Science,Intermediate,Text,4.0,50.0,15.0,Computer Science,1183,82,Social Media Management,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1022,2.302752955764875,2017,946,2.8644148295040592,Mechanical Engineering Workshop,EngLang
Mastering Computer Science,A comprehensive guide to Computer Science.,Michael Wilson,Computer Science,Intermediate,Text,4.0,50.0,15.0,Computer Science,1183,82,Social Media Management,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1095,4.920400721490093,2017,946,2.8644148295040592,Materials Science Lab,PhysicsExplorer
Mastering Computer Science,A comprehensive guide to Computer Science.,Michael Wilson,Computer Science,Intermediate,Text,4.0,50.0,15.0,Computer Science,1183,22,Marketing,Video,Gain new skills,View,2024-04-01 19:35:37.848231,82,1006,1.5688740886418375,2017,946,2.8644148295040592,Forensic Science Fundamentals,MateriMagic
Mastering Computer Science,A comprehensive guide to Computer Science.,Michael Wilson,Computer Science,Intermediate,Text,4.0,50.0,15.0,Computer Science,1183,22,Marketing,Video,Gain new skills,View,2024-04-01 19:35:37.848231,82,1022,2.302752955764875,2017,946,2.8644148295040592,Forensic Science Fundamentals,Fashionista
Mastering Computer Science,A comprehensive guide to Computer Science.,Michael Wilson,Computer Science,Intermediate,Text,4.0,50.0,15.0,Computer Science,1183,22,Marketing,Video,Gain new skills,View,2024-04-01 19:35:37.848231,82,1095,4.920400721490093,2017,946,2.8644148295040592,Literary Classics Review,ForenTech
Mastering Computer Science,A comprehensive guide to Computer Science.,Michael Wilson,Computer Science,Intermediate,Text,4.0,50.0,15.0,Computer Science,1183,34,Quantum Mechanics,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1006,1.5688740886418375,2017,946,2.8644148295040592,Art History Journey,EnviroEdu
Mastering Computer Science,A comprehensive guide to Computer Science.,Michael Wilson,Computer Science,Intermediate,Text,4.0,50.0,15.0,Computer Science,1183,34,Quantum Mechanics,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1022,2.302752955764875,2017,946,2.8644148295040592,Music Composition Techniques,ChemConnect
Mastering Computer Science,A comprehensive guide to Computer Science.,Michael Wilson,Computer Science,Intermediate,Text,4.0,50.0,15.0,Computer Science,1183,34,Quantum Mechanics,Text,Personal interest,View,2024-04-01 19:35:37.848231,82,1095,4.920400721490093,2017,946,2.8644148295040592,Philosophical Thinking,ForenTech
Conflict Resolution Essentials,A comprehensive guide to Conflict Resolution.,Kevin Lee,Conflict Resolution,Advanced,Video,2.0,20.0,33.0,Conflict Resolution,651,47,Genetics,Interactive,Gain new skills,Bookmark,2024-04-14 19:35:37.842203,91,1006,1.610107851802557,2003,914,2.6432743856076755,Cryptocurrency Basics,EnviroEdu
Conflict Resolution Essentials,A comprehensive guide to Conflict Resolution.,Kevin Lee,Conflict Resolution,Advanced,Video,2.0,20.0,33.0,Conflict Resolution,651,47,Genetics,Interactive,Gain new skills,Bookmark,2024-04-14 19:35:37.842203,91,1022,3.59607808522288,2003,914,2.6432743856076755,Global Geography Tour,LinguaLab
Conflict Resolution Essentials,A comprehensive guide to Conflict Resolution.,Kevin Lee,Conflict Resolution,Advanced,Video,2.0,20.0,33.0,Conflict Resolution,651,82,Theater Arts,Text,Advance career,Bookmark,2024-04-14 19:35:37.842203,91,1006,1.610107851802557,2003,914,2.6432743856076755,Urban Planning Insights,LitLearn
Conflict Resolution Essentials,A comprehensive guide to Conflict Resolution.,Kevin Lee,Conflict Resolution,Advanced,Video,2.0,20.0,33.0,Conflict Resolution,651,82,Theater Arts,Text,Advance career,Bookmark,2024-04-14 19:35:37.842203,91,1022,3.59607808522288,2003,914,2.6432743856076755,Digital Marketing Strategies,PsychPal
Biology Essentials,A comprehensive guide to Biology.,Jennifer Taylor,Biology,Advanced,Video,4.0,10.0,12.0,Biology,651,47,Genetics,Interactive,Gain new skills,Bookmark,2024-04-14 19:35:37.842203,91,1006,1.610107851802557,2003,914,2.6432743856076755,English Grammar Workshop,OpMan
Biology Essentials,A comprehensive guide to Biology.,Jennifer Taylor,Biology,Advanced,Video,4.0,10.0,12.0,Biology,651,47,Genetics,Interactive,Gain new skills,Bookmark,2024-04-14 19:35:37.842203,91,1022,3.59607808522288,2003,914,2.6432743856076755,Game Theory Fundamentals,RenewTech
Biology Essentials,A comprehensive guide to Biology.,Jennifer Taylor,Biology,Advanced,Video,4.0,10.0,12.0,Biology,651,82,Theater Arts,Text,Advance career,Bookmark,2024-04-14 19:35:37.842203,91,1006,1.610107851802557,2003,914,2.6432743856076755,Cultural Anthropology Guide,BizBoost
Biology Essentials,A comprehensive guide to Biology.,Jennifer Taylor,Biology,Advanced,Video,4.0,10.0,12.0,Biology,651,82,Theater Arts,Text,Advance career,Bookmark,2024-04-14 19:35:37.842203,91,1022,3.59607808522288,2003,914,2.6432743856076755,Global Geography Tour,CodeCraft
Cryptography for Beginners,A comprehensive guide to Cryptography.,Christopher Anderson,Cryptography,Beginner,Interactive,10.0,30.0,10.0,Cryptography,105,13,Quantum Mechanics,Interactive,Gain new skills,Like,2024-04-06 19:35:37.842203,46,1006,3.731475106558901,2010,980,6.713257220731688,Forensic Science Fundamentals,MusicMagic
Cryptography for Beginners,A comprehensive guide to Cryptography.,Christopher Anderson,Cryptography,Beginner,Interactive,10.0,30.0,10.0,Cryptography,105,13,Quantum Mechanics,Interactive,Gain new skills,Like,2024-04-06 19:35:37.842203,46,1060,4.295405226207208,2010,980,6.713257220731688,Cultural Anthropology Guide,StatMaster
Cryptography for Beginners,A comprehensive guide to Cryptography.,Christopher Anderson,Cryptography,Beginner,Interactive,10.0,30.0,10.0,Cryptography,105,107,Computer Science,Text,Gain new skills,Like,2024-04-06 19:35:37.842203,46,1006,3.731475106558901,2010,980,6.713257220731688,Cognitive Science Explorations,DevPsych
Cryptography for Beginners,A comprehensive guide to Cryptography.,Christopher Anderson,Cryptography,Beginner,Interactive,10.0,30.0,10.0,Cryptography,105,107,Computer Science,Text,Gain new skills,Like,2024-04-06 19:35:37.842203,46,1060,4.295405226207208,2010,980,6.713257220731688,Cybersecurity Essentials,DigitalMark
Materials Science for Beginners,A comprehensive guide to Materials Science.,Sarah Davis,Materials Science,Advanced,Video,4.0,10.0,0.0,Materials Science,105,13,Quantum Mechanics,Interactive,Gain new skills,Like,2024-04-06 19:35:37.842203,46,1006,3.731475106558901,2010,980,6.713257220731688,Physics Fundamentals,ArtHistoria
Materials Science for Beginners,A comprehensive guide to Materials Science.,Sarah Davis,Materials Science,Advanced,Video,4.0,10.0,0.0,Materials Science,105,13,Quantum Mechanics,Interactive,Gain new skills,Like,2024-04-06 19:35:37.842203,46,1060,4.295405226207208,2010,980,6.713257220731688,Civil Engineering Principles,AstroAdvent
Materials Science for Beginners,A comprehensive guide to Materials Science.,Sarah Davis,Materials Science,Advanced,Video,4.0,10.0,0.0,Materials Science,105,107,Computer Science,Text,Gain new skills,Like,2024-04-06 19:35:37.842203,46,1006,3.731475106558901,2010,980,6.713257220731688,Operations Management Mastery,AgriApp
Materials Science for Beginners,A comprehensive guide to Materials Science.,Sarah Davis,Materials Science,Advanced,Video,4.0,10.0,0.0,Materials Science,105,107,Computer Science,Text,Gain new skills,Like,2024-04-06 19:35:37.842203,46,1060,4.295405226207208,2010,980,6.713257220731688,Conflict Resolution Strategies,SociStudy
Geology Essentials,A comprehensive guide to Geology.,Laura Martinez,Geology,Advanced,Text,2.0,0.0,32.0,Geology,555,51,Law,Text,Advance career,View,2024-03-23 19:35:37.842203,118,1007,3.632513575413122,2015,625,3.342932085703393,Math Mastery,SociStudy
Geology Essentials,A comprehensive guide to Geology.,Laura Martinez,Geology,Advanced,Text,2.0,0.0,32.0,Geology,555,51,Law,Text,Advance career,View,2024-04-01 19:35:37.853339,7,1007,3.632513575413122,2015,625,3.342932085703393,Renewable Energy Solutions,Histopedia
Sports Science Essentials,A comprehensive guide to Sports Science.,Jane Smith,Sports Science,Advanced,Text,10.0,40.0,91.0,Sports Science,500,35,Quantum Computing,Interactive,Personal interest,Bookmark,2024-04-02 19:35:37.848231,2,1007,3.6542363536020455,2014,986,3.867701165402476,Global Geography Tour,SupplySense
Law Essentials,A comprehensive guide to Law.,David Johnson,Law,Advanced,Text,2.0,20.0,56.0,Law,1540,88,Mechanical Engineering,Text,Advance career,View,2024-03-17 19:35:37.842203,5,1007,3.682961239309875,2003,33,9.562456609565618,Choreography Masterclass,SupplySense
Civil Engineering for Beginners,A comprehensive guide to Civil Engineering.,David Johnson,Civil Engineering,Advanced,Text,8.0,0.0,37.0,Civil Engineering,1642,44,Political Science,Video,Gain new skills,Like,2024-03-30 19:35:37.842203,61,1007,1.0892564615231843,2011,677,5.338031614214148,Cognitive Science Explorations,Fashionista
Civil Engineering for Beginners,A comprehensive guide to Civil Engineering.,David Johnson,Civil Engineering,Advanced,Text,8.0,0.0,37.0,Civil Engineering,1642,44,Political Science,Video,Gain new skills,Like,2024-03-30 19:35:37.842203,61,1023,1.6298915120204174,2011,677,5.338031614214148,Statistical Analysis Workshop,DigitalMark
Civil Engineering for Beginners,A comprehensive guide to Civil Engineering.,David Johnson,Civil Engineering,Advanced,Text,8.0,0.0,37.0,Civil Engineering,1642,44,Political Science,Video,Gain new skills,Like,2024-03-30 19:35:37.842203,61,1051,2.0596351330227045,2011,677,5.338031614214148,Ethical Dilemmas Seminar,LinguaLab
Civil Engineering for Beginners,A comprehensive guide to Civil Engineering.,David Johnson,Civil Engineering,Advanced,Text,8.0,0.0,37.0,Civil Engineering,1642,44,Political Science,Video,Gain new skills,View,2024-04-09 19:35:37.848231,18,1007,1.0892564615231843,2011,677,5.338031614214148,Philosophical Thinking,PsychPal
