User ID,Resource ID,Ratings,Time Spent (minutes),Topics/Subjects of Interest,Preferred Learning Formats,Learning Goals/Objectives,Publication Year,Citation Count,Popularity Score
1035,672,2.6346234144840364,88,Astronomy,Text,Gain new skills,2009,382,1.4486353117047068
1035,201,1.213100432192836,85,Pharmacology,Interactive,Gain new skills,2015,84,1.49416731143036
1035,168,4.213050130917344,66,Neurobiology,Text,Gain new skills,2002,460,4.408694398445812
1035,1291,2.9895053948714345,31,Geography,Text,Personal interest,2012,381,9.420788535459831
1035,1631,4.830921772877154,17,Astronomy,Video,Advance career,2006,777,5.230884263532607
1035,730,2.731050021022297,74,Conflict Resolution,Interactive,Gain new skills,2007,512,0.910690856675751
1035,1944,2.558775041736878,18,Architecture,Interactive,Advance career,2010,783,8.500775315410284
1035,490,1.0657047370511945,51,Pharmacology,Interactive,Gain new skills,2016,37,7.185473859797202
1035,1848,1.204526373686904,68,Nutrition,Video,Advance career,2022,499,6.9738971300028805
1036,1528,4.533841009491619,108,Film Studies,Video,Advance career,2013,203,9.286628828214123
1036,1218,4.52050476546138,31,Agriculture,Video,Gain new skills,2004,265,8.73269300197212
1036,905,2.79171771621706,58,Human Rights,Text,Gain new skills,2014,954,4.984217058095053
1036,1400,2.240848985943842,19,Architecture,Video,Advance career,2000,738,6.47716849119173
1036,42,4.293855970746557,56,Nanotechnology,Video,Personal interest,2019,607,3.059977722824713
1036,326,2.773619149998304,70,Physics,Interactive,Personal interest,2000,481,7.668998528618074
1036,1261,4.510936840165067,95,Ethics,Video,Advance career,2014,797,8.3227496975138
1036,51,3.003643845226794,66,Machine Learning,Text,Personal interest,2002,126,3.2990424138438357
1036,1041,4.662771692074449,118,Urban Planning,Interactive,Gain new skills,2000,398,1.316828478897335
1037,1944,4.159934568412268,111,Electrical Engineering,Video,Personal interest,2010,783,8.500775315410284
1037,266,4.086378782060068,105,Aerospace Engineering,Interactive,Gain new skills,2015,399,1.504366137468689
1037,412,2.397802960833783,85,Developmental Psychology,Video,Gain new skills,2021,826,9.876871339739838
1037,1845,1.994986731313468,75,Photography,Interactive,Advance career,2020,8,2.2324251730491462
1037,351,1.595001426155625,109,Cryptocurrency,Video,Advance career,2003,729,3.4320420542431185
1037,727,2.4079333133570078,83,Literature,Text,Personal interest,2021,682,6.719405750532427
1037,569,2.5354073171219884,30,Anthropology,Interactive,Personal interest,2004,375,3.193298460140259
1037,1561,2.5742907551927194,68,Music Composition,Text,Gain new skills,2013,411,7.428258086324214
1037,339,4.649304435898495,110,Public Health,Interactive,Gain new skills,2012,510,5.187354478346093
1037,1077,3.658025922735255,75,Communication Studies,Interactive,Personal interest,2005,570,2.184599110717559
1038,567,4.749518555915369,66,Mechanical Engineering,Interactive,Personal interest,2005,363,4.542625281303904
1038,1258,2.2782064258582224,70,Medicine,Interactive,Advance career,2008,967,7.9833300966379
1038,137,1.7969687054800052,120,Business Administration,Video,Personal interest,2012,943,7.228266866112905
1038,763,3.8053843359751744,85,Linguistic Anthropology,Text,Advance career,2001,638,0.6279465179423827
1038,11,3.608388663299696,70,Entrepreneurship,Interactive,Advance career,2010,215,6.7784232339288195
1038,1428,3.9373874192866665,107,Cryptocurrency,Video,Personal interest,2003,360,9.219674866492117
1038,1668,2.2844601402884344,23,Photography,Video,Gain new skills,2014,638,0.3860070751587419
1038,394,3.332774954500325,95,Tax Law,Text,Advance career,2004,121,3.4071032037350757
1038,1940,2.7026520494597124,45,Organizational Behavior,Video,Gain new skills,2011,193,2.947863020164717
1038,1292,4.097018490260837,22,Paleontology,Text,Advance career,2016,90,4.648310826647898
1038,129,4.030232446745109,76,Agriculture,Video,Advance career,2009,168,3.7349912272875363
1038,1759,4.407390472921115,89,Supply Chain Management,Interactive,Advance career,2011,26,4.418974820985903
1038,1813,4.429251472661799,68,Electrical Engineering,Interactive,Personal interest,2021,745,5.3801517647458965
1038,1758,3.761840347320278,69,Geography,Interactive,Personal interest,2017,114,6.265975002386001
1039,87,1.6180753613536578,102,Sports Science,Text,Personal interest,2022,996,9.987971485769682
1039,1745,4.860964558797976,13,Quantum Computing,Text,Personal interest,2002,954,5.409610415421682
1039,1762,2.4741808117827317,92,Film Studies,Text,Gain new skills,2012,970,5.143830241777888
1039,1187,2.3659184381836558,21,Marine Biology,Interactive,Personal interest,2005,15,9.100016596468683
1039,40,3.8392061736714407,25,Entrepreneurship,Interactive,Personal interest,2011,273,8.637664026750683
1040,289,4.530385054855404,119,Religious Studies,Video,Gain new skills,2016,14,6.6659445292370725
1040,25,3.956635945847311,48,Nanotechnology,Interactive,Advance career,2006,963,1.124342436216419
1040,1940,2.3252381783090565,13,Marketing,Video,Gain new skills,2011,193,2.947863020164717
1040,1640,1.0065194841203549,115,Behavioral Economics,Text,Personal interest,2003,732,5.261758230029498
1040,1082,3.135847502129964,44,Human Rights,Interactive,Gain new skills,2019,589,4.119530718574173
1040,737,3.611371380940423,65,Human Rights,Interactive,Personal interest,2018,364,9.693130321863082
1040,3,4.024068777442478,9,Chemistry,Video,Personal interest,2015,693,8.55567795362063
1040,980,2.153677473625876,91,Art History,Text,Gain new skills,2008,398,7.286756005228725
1040,1682,2.4264163102967005,68,Choreography,Text,Personal interest,2016,507,8.842455667908181
1040,1010,4.889834985724321,45,Interior Design,Video,Advance career,2010,403,1.2675900258120643
1041,1400,1.407933690614271,80,Civil Engineering,Interactive,Advance career,2000,738,6.47716849119173
1041,512,1.6499269140871782,112,Geography,Text,Gain new skills,2019,934,9.347758467686656
1041,1037,4.980698673582907,75,Urban Planning,Video,Personal interest,2003,811,8.284632998761484
1041,1900,1.398133823697428,88,Organizational Behavior,Text,Advance career,2003,947,5.311482070079235
1041,526,2.141769774779132,31,Deep Learning,Interactive,Advance career,2015,903,3.763139066997341
1041,1919,4.130655288550884,5,Business Administration,Interactive,Personal interest,2006,820,7.626053352987058
1041,76,2.303634906656614,117,Theater Arts,Video,Advance career,2007,561,5.606517249615061
1041,584,4.1953272587048485,40,Cryptocurrency,Video,Advance career,2001,49,2.4138352460405677
1042,591,3.3344404215049788,67,Organizational Behavior,Text,Gain new skills,2016,50,7.779213858627489
1042,1336,3.203917481679232,18,Civil Engineering,Text,Personal interest,2021,886,7.87471368121701
1042,1745,3.0573130008691978,82,Agriculture,Video,Personal interest,2002,954,5.409610415421682
1042,661,4.344572975851291,25,Mechanical Engineering,Interactive,Gain new skills,2012,694,7.042061779001249
1042,257,4.925566744238582,120,Aerospace Engineering,Video,Personal interest,2000,322,7.483012640082971
1042,1457,1.0916281724360557,17,Machine Learning,Interactive,Personal interest,2019,182,7.114319586388069
1042,1578,4.651390360166188,50,Film Studies,Text,Gain new skills,2020,704,2.7423258065917713
1042,1481,3.704403263098008,16,Literature,Video,Gain new skills,2022,458,6.952925977012829
1042,552,2.580259354440661,19,Sports Science,Text,Gain new skills,2001,828,1.16791639093768
1042,764,3.239129790592864,85,Graphic Design,Text,Personal interest,2013,824,3.4250661969400067
1042,86,2.1770335990746807,30,Cryptocurrency,Interactive,Personal interest,2007,354,8.778971704362306
1043,889,1.7231000883627394,57,Physics,Text,Advance career,2010,85,2.835481999619791
1043,738,4.6556319978648455,112,Aerospace Engineering,Text,Gain new skills,2004,493,8.980654863470276
1043,658,2.6058476478551897,70,Engineering,Interactive,Advance career,2009,672,3.8855690825903544
1043,1226,4.069371127000682,46,Agriculture,Interactive,Advance career,2007,630,3.8724531809308282
1043,493,1.5151701555706598,117,Organizational Behavior,Interactive,Personal interest,2017,717,1.446636835293097
1043,1497,4.109185898323582,16,Marine Biology,Text,Gain new skills,2017,610,9.560144539975434
1043,369,3.963328745384858,77,Marketing,Video,Gain new skills,2011,394,4.011415395490554
1043,194,1.121838226981172,45,Public Health,Text,Personal interest,2021,316,1.437641076439552
1043,1649,4.634127829536748,110,Development Studies,Text,Personal interest,2007,657,2.1064464893789046
1043,943,4.495662523956913,117,Renewable Energy,Video,Personal interest,2013,746,7.040152987368668
1043,1867,2.744512625575576,70,Environmental Science,Text,Gain new skills,2019,267,1.506415407798447
1043,429,2.059009692324322,108,Human Rights,Text,Advance career,2020,784,3.415292287877223
1043,918,1.7219560802561902,12,Linguistics,Text,Personal interest,2019,77,3.754469074278066
1043,169,2.0976654575279454,50,Chemistry,Text,Gain new skills,2013,352,5.7729835204294835
1043,1414,3.3325160918732406,107,Theater Arts,Video,Advance career,2011,918,5.593066903498361
1044,771,3.754423020790048,17,Mechanical Engineering,Interactive,Advance career,2021,443,6.239314907947005
1044,1992,4.775526917882937,60,Data Science,Text,Gain new skills,2004,412,1.4091435261071839
1044,1130,1.9837147519511371,52,Quantum Mechanics,Text,Gain new skills,2018,762,1.5016339627685105
1044,1,1.36222193958013,43,Biology,Text,Advance career,2004,982,7.995224467364381
1044,1510,1.0797874887737955,65,Biology,Interactive,Advance career,2019,356,5.5811483204207555
1044,351,4.17838950656242,61,Music Composition,Interactive,Personal interest,2003,729,3.4320420542431185
1045,469,3.0990641018273903,94,Software Engineering,Video,Advance career,2017,830,4.607972300026213
1045,1858,2.380069701833192,55,Social Media Management,Text,Personal interest,2005,943,2.4682636189640017
1045,699,2.75655303907546,6,Music Theory,Text,Gain new skills,2019,32,1.7463276087855861
1045,980,2.226790616570397,90,Cognitive Science,Video,Personal interest,2008,398,7.286756005228725
1045,1538,1.7313041868281127,108,Communication Studies,Video,Advance career,2017,514,2.6290638441598335
1045,1344,1.7323073768043522,91,Religious Studies,Interactive,Personal interest,2004,543,8.036873865083118
1045,786,3.422999379951238,55,Biology,Text,Advance career,2022,226,1.1786683684053545
1045,1211,4.349203284811173,29,Renewable Energy,Video,Gain new skills,2016,127,2.1899103205567707
1045,1242,1.347206980897499,23,Zoology,Video,Gain new skills,2011,400,0.946922261789851
1045,1011,3.797779006490405,30,Cultural Studies,Video,Advance career,2016,544,3.0110495827889228
1045,1297,4.472327960862428,7,Organizational Behavior,Interactive,Advance career,2007,677,9.151017383505836
1045,1181,2.000360103422958,90,Religious Studies,Video,Personal interest,2001,560,0.4977691594237865
1045,1131,4.6095050954350665,109,International Relations,Interactive,Gain new skills,2015,398,1.3912952319488647
1046,517,3.2086080967108934,19,Environmental Science,Text,Advance career,2003,787,2.981713689440303
1046,1462,2.5277765060113087,91,Operations Management,Interactive,Gain new skills,2004,476,6.520152797006764
1046,1376,1.2791572973476253,85,Music Theory,Video,Gain new skills,2002,765,6.518197502946942
1046,1283,3.7643077973425303,20,Film Studies,Interactive,Personal interest,2016,543,6.362739891892786
1046,1980,2.920398714464099,10,Fashion Design,Interactive,Personal interest,2013,185,2.475674438425716
1046,1447,1.7360379041101326,23,Human Resources Management,Text,Gain new skills,2018,20,1.2202431839456795
1046,943,4.614979585204824,54,Law,Text,Personal interest,2013,746,7.040152987368668
1046,373,4.527019182884326,109,Physics,Text,Advance career,2022,754,1.1906988929440754
1046,1131,3.871175529361779,86,History,Interactive,Gain new skills,2015,398,1.3912952319488647
1046,442,2.356169851885823,66,Engineering,Video,Personal interest,2003,382,9.87891158001409
1046,178,4.238548041917784,96,Statistics,Text,Gain new skills,2017,598,7.7112869154272365
1046,1684,2.944222133190529,82,Environmental Science,Video,Gain new skills,2002,672,4.966020249007938
1046,371,3.1339577413887194,57,Sports Science,Text,Gain new skills,2009,45,3.2435442172682216
1047,760,4.281219791596627,8,Interior Design,Interactive,Advance career,2012,404,9.56750056355662
1047,882,3.603334642018687,105,Sociology,Text,Advance career,2017,775,2.8160098092528605
1047,1692,4.190177372729899,85,Game Design,Text,Advance career,2013,418,3.1409285252336727
1047,1146,2.487237505311915,116,Human Anatomy,Interactive,Personal interest,2013,570,1.9267926754681552
1047,903,4.408344429408021,31,Developmental Psychology,Text,Advance career,2018,796,8.186951083500539
1048,322,1.0951394537297134,115,Macroeconomics,Interactive,Personal interest,2005,671,6.977505336173788
1048,1537,1.9948735622558675,97,Civil Engineering,Interactive,Gain new skills,2009,334,2.1936977223482512
1048,1736,4.014783243191342,9,Information Technology,Video,Personal interest,2000,203,4.382553858197177
1048,521,4.961546843344851,43,Mathematics,Video,Advance career,2011,848,1.7828112961708364
1048,840,3.2744284491313094,103,Biology,Text,Personal interest,2010,369,9.804429924698997
1048,212,4.301684810404998,67,Organizational Behavior,Text,Advance career,2005,215,0.016249139603224938
1048,1495,1.8712828153293957,42,Data Science,Video,Personal interest,2020,632,9.171207985462615
1048,1092,2.4177596646887927,53,Education,Video,Gain new skills,2015,694,7.328281098788924
1048,307,2.979001484166742,66,Psychology,Text,Advance career,2004,972,1.7638421909460267
1048,1060,3.734912176712741,38,Photography,Video,Personal interest,2003,460,1.587380249425342
1049,56,2.272392047597957,68,Cognitive Science,Video,Gain new skills,2020,353,4.142452092613605
1049,581,2.105326922994943,100,Behavioral Economics,Text,Gain new skills,2015,958,3.6444878469674946
1049,1903,1.7452558770745692,27,Organizational Behavior,Text,Gain new skills,2001,636,7.238251645433042
1049,395,2.686423852676411,45,Education,Video,Personal interest,2015,553,3.2658022897666794
1049,1530,3.220021212045893,41,Human Anatomy,Video,Advance career,2012,410,7.839067105665787
1049,11,3.5142740325889354,64,Religious Studies,Text,Gain new skills,2010,215,6.7784232339288195
1049,157,4.386479766413463,44,Music Composition,Video,Gain new skills,2011,805,5.093278830695964
1049,1518,3.872865176587029,35,Law,Text,Gain new skills,2014,612,3.912518891031355
1049,1104,4.887581939974245,83,Brand Management,Video,Personal interest,2001,142,3.2729022657665743
1049,1899,3.1160671184570528,65,Literature,Video,Personal interest,2011,982,2.5586110450471935
1049,196,4.5667993487747225,16,Communication Studies,Interactive,Personal interest,2004,887,7.802178376444625
1050,428,2.202949813984852,113,Renewable Energy,Interactive,Advance career,2017,901,0.19021097762801142
